When did the war end?
When did you do this?
When did you do this?
When was it finished?
When was it finished?
When will I get paid?
When's your birthday?
Where are Tom's keys?
Where are my parents?
Where are the apples?
Where are the horses?
Where are the photos?
Where are the police?
Where are we exactly?
Where are you posted?
Where are you posted?
Where are your socks?
Where are your socks?
Where are your socks?
Where are your socks?
Where do I find that?
Where does Tom study?
Where exactly is Tom?
Where is my umbrella?
Where is the embassy?
Where is the library?
Where is the station?
Where is your father?
Where is your father?
Where is your office?
Where is your office?
Where is your school?
Where is your school?
Where was Tom hiding?
Where were you going?
Where were you going?
Where were you today?
Where were you today?
Where were you today?
Where's Mary's purse?
Where's Tom sleeping?
Where's Tom sleeping?
Where's my breakfast?
Where's the bathroom?
Where's the bus stop?
Where's the hospital?
Where's the hospital?
Where's your brother?
Which book is better?
Which factory was it?
Which factory was it?
Which floor is it on?
Which is your guitar?
Which is your guitar?
Which way did Tom go?
Who are their heroes?
Who are these people?
Who are they sending?
Who broke the window?
Who brought the beer?
Who can do this work?
Who deleted the file?
Who do you stay with?
Who do you stay with?
Who else was present?
Who invented glasses?
Who invented glasses?
Who invented karaoke?
Who started the fire?
Who started the fire?
Who wants more bacon?
Who were you texting?
Who were you texting?
Who were you texting?
Who were you texting?
Who would believe me?
Who wrote the letter?
Who wrote the letter?
Who's Tom talking to?
Who's coming tonight?
Who's your boyfriend?
Who's your boyfriend?
Whose camera is this?
Whose cats are these?
Whose guitar is this?
Whose letter is this?
Whose letter is this?
Whose office is this?
Whose pencil is this?
Whose pens are these?
Why am I still alive?
Why are you laughing?
Why are you laughing?
Why are you so quiet?
Why are you so quiet?
Why are you so quiet?
Why are you standing?
Why are you standing?
Why are you standing?
Why did Tom call you?
Why did Tom call you?
Why did Tom call you?
Why did Tom call you?
Why did you eat that?
Why did you eat that?
Why did you kill Tom?
Why did you kill Tom?
Why did you kill Tom?
Why did you shoot me?
Why did you shoot me?
Why did you shoot me?
Why did you shoot me?
Why did you write it?
Why did you write it?
Why does Tom do that?
Why doesn't Tom talk?
Why don't you go out?
Why don't you go out?
Why don't you listen?
Why don't you listen?
Why is Tom so afraid?
Why is he doing this?
Why is he doing this?
Why is he so popular?
Why is the door open?
Why is the door open?
Why was Tom laughing?
Will Tom be arrested?
Will it happen again?
Will you go with Tom?
Write your full name.
Yesterday was Monday.
You always lie to me.
You always lie to me.
You always lie to me.
You are not Japanese.
You are not Japanese.
You aren't my mother.
You can come with me.
You can come with me.
You can come with me.
You can come with us.
You can come with us.
You can live with me.
You can live with me.
You can live with me.
You can stay with me.
You can stay with me.
You can stay with me.
You can stay with us.
You can stay with us.
You can stay with us.
You can use this pen.
You can use this pen.
You can use this pen.
You can't understand.
You can't understand.
You could've written.
You could've written.
You forgot something.
You keep out of this.
You keep out of this.
You keep out of this.
You keep out of this.
You know your rights.
You know your rights.
You need a boyfriend.
You need a boyfriend.
You need new clothes.
You need new clothes.
You said so yourself.
You said so yourself.
You said so yourself.
You should apologize.
You should apologize.
You should dream big.
You should dream big.
You should know this.
You should know this.
You should work hard.
You should work hard.
You two come with me.
You two come with me.
You were unconscious.
You were unconscious.
You won't understand.
You won't understand.
You won't understand.
You won't understand.
You'll find somebody.
You'll find somebody.
You'll soon find out.
You'll soon find out.
You're a good mother.
You're my girlfriend.
You're not listening!
You're not listening.
You're such an idiot.
You've put on weight.
You've put on weight.
Your answer is wrong.
Your answer is wrong.
Your bag looks heavy.
Your bag looks heavy.
Your dog is very big.
Your dog is very big.
Your nose is running.
Your nose is running.
Your time is limited.
Your time is limited.
A dolphin is a mammal.
Africa is a continent.
All of us were silent.
All of us were silent.
All the boys ran away.
All the eggs went bad.
All three were killed.
Am I talking too loud?
Am I talking too loud?
America is very large.
America is very large.
Anything could happen.
Anything could happen.
Are the muffins ready?
Are there any bananas?
Are these books yours?
Are these books yours?
Are these your things?
Are these your things?
Are these your things?
Are these your things?
Are they all the same?
Are they still in bed?
Are they still in bed?
Are they your friends?
Are they your friends?
Are they your friends?
Are they your friends?
Are you a taxi driver?
Are you a taxi driver?
Are you as tall as me?
Are you as tall as me?
Are you free tomorrow?
Are you free tomorrow?
Are you free tomorrow?
Are you going to walk?
Are you going to walk?
Are you leaving today?
Are you leaving today?
Are you people stupid?
"Are you sleeping, Tom?"
Are you still at home?
Are you still at home?
Are you still with us?
Are you still with us?
Are you two musicians?
Are you two musicians?
Ask Tom to explain it.
Ask Tom to explain it.
Bananas are delicious.
Beware of pickpockets.
Beware of pickpockets.
Brad Pitt is an actor.
Brad Pitt is an actor.
Bring your own bottle.
Bring your own bottle.
Buy whatever you want.
Buy whatever you want.
Can I get my job back?
Can I get your number?
Can I get your number?
Can I leave a message?
Can I leave a message?
Can I leave a message?
Can I sit next to Tom?
Can I turn off the TV?
Can I turn off the TV?
Can I turn off the TV?
Can his story be true?
Can we change history?
Can we change history?
Can you come tomorrow?
Can you come tomorrow?
Can you come tomorrow?
Can you hear anything?
Can you hear anything?
Can you speak English?
Can you speak English?
Can you speak English?
Children love to sing.
Come tomorrow morning.
Come tomorrow morning.
"Come with me, quickly."
"Come with me, quickly."
Complete the sentence.
Complete the sentence.
Could it happen today?
Could we have a spoon?
Could we have a spoon?
Count from one to ten.
Count from one to ten.
Count from one to ten.
Count from one to ten.
Did Tom go to college?
Did Tom say something?
Did Tom take anything?
Did he go to see Mary?
Did he go to see Mary?
Did you bring the key?
Did you bring the key?
Did you bring the key?
Did you buy a lantern?
Did you buy that book?
Did you buy this book?
Did you buy this book?
Did you buy this book?
Did you find your key?
Did you find your key?
Did you get any sleep?
Did you like the book?
Did you like the book?
Did you like the book?
Did you read my email?
Did you read my email?
Did you ring the bell?
Did you ring the bell?
Did you ring the bell?
Did you ring the bell?
Did you say something?
Did you say something?
Did you say something?
Did you say something?
Did you say something?
Did you see my camera?
Did you see my camera?
Did you see my camera?
Did you see my camera?
Did you see something?
Did you see something?
Did you see something?
Did you take anything?
Did you take anything?
Did you use my camera?
Did you use my camera?
Didn't you get hungry?
Didn't you get hungry?
Do turtles have teeth?
Do you believe in God?
Do you believe in God?
Do you believe in God?
Do you believe in God?
Do you have Bud Light?
Do you have Bud Light?
Do you have Bud Light?
Do you have a brother?
Do you have a brother?
Do you have a lighter?
Do you have a lighter?
Do you have a website?
Do you have a website?
Do you have more milk?
Do you have more milk?
Do you have two books?
Do you have two books?
Do you hear something?
Do you hear something?
Do you hear something?
Do you hear something?
Do you know that girl?
Do you know that girl?
Do you know that girl?
Do you know this song?
Do you know this song?
Do you know this song?
Do you know this song?
Do you know who he is?
Do you know who he is?
Do you know who he is?
Do you like dumplings?
Do you like dumplings?
Do you like her songs?
Do you like her songs?
Do you like her songs?
Do you like her songs?
Do you like my friend?
Do you like my friend?
Do you like my friend?
Do you like my friend?
Do you like sweet tea?
Do you like sweet tea?
Do you like sweet tea?
Do you like this book?
Do you like this book?
Do you like this city?
Do you like this city?
Do you like this song?
Do you like this song?
Do you like to gamble?
Do you like to gamble?
Do you like to travel?
Do you like to travel?
Do you love me or not?
Do you love me or not?
Do you need more time?
Do you need more time?
Do you need more time?
Do you need more time?
Do you need something?
Do you need something?
Do you need this book?
Do you need this book?
Do you think I'm sexy?
Do you think I'm sexy?
Do you think I'm sexy?
Do you think I'm sexy?
Do you want it or not?
Does Tom drink coffee?
Does Tom have a horse?
Does Tom like his job?
Does Tom want to come?
Does he speak English?
Does he speak English?
Does she like oranges?
Does she like oranges?
Does that ring a bell?
Does that ring a bell?
Does that window open?
Don't blame it on her.
Don't blame it on her.
Don't blame it on her.
Don't blame it on her.
Don't call me anymore.
Don't call me anymore.
Don't call me anymore.
Don't call the police.
Don't call the police.
Don't call the police.
Don't call the police.
Don't even touch them.
Don't even touch them.
Don't forget anything.
Don't forget anything.
Don't keep me waiting.
Don't keep me waiting.
Don't keep me waiting.
Don't keep us waiting.
Don't keep us waiting.
Don't keep us waiting.
Don't keep us waiting.
Don't leave the TV on.
Don't leave the TV on.
Don't let Tom move it.
Don't let Tom move it.
Don't let Tom take it.
Don't let Tom take it.
Don't let that dog go.
Don't let that dog go.
Don't lose your purse.
Don't lose your purse.
Don't lower your eyes.
Don't pick up the cat.
Don't pick up the cat.
Don't scare the girls.
Don't scare the girls.
Don't show your cards.
Don't show your cards.
Don't touch my camera.
Don't touch my camera.
Don't touch my guitar.
Don't touch my guitar.
Don't touch that book.
Don't touch that book.
Don't use this faucet.
Don't use this faucet.
Don't you like Boston?
Don't you like Boston?
Don't you like Boston?
Don't you like Boston?
Don't you like apples?
Don't you like apples?
Don't you want to win?
Don't you want to win?
Don't you want to win?
Double-click the icon.
Estrogen is a hormone.
Europe is a continent.
Everybody is laughing.
Everybody is laughing.
Everybody likes money.
Everybody likes money.
Everybody looked sick.
Everybody ran outside.
Everyone but Tom came.
Everyone but Tom came.
Everyone drank coffee.
Everyone else laughed.
Everyone else laughed.
Everyone else laughed.
Everyone knows it now.
Everyone knows it now.
Everyone was doing it.
Everyone was doing it.
Everyone was so happy.
Everyone was so happy.
Everything's changing.
Everything's so cheap.
Everything's the same.
Fat hens lay few eggs.
Find out where Tom is.
Find out where Tom is.
Forty people attended.
Give me a little time.
Give me a little time.
Give me a little time.
Give me a little time.
Give me just a little.
Give me three minutes.
Give me three minutes.
Give me your sandwich.
Give me your sandwich.
Give us three minutes.
Give us three minutes.
Go through the market.
God created the world.
God created the world.
God created the world.
Has Tom been informed?
Has Tom been notified?
Has anybody done that?
Has he met them today?
Has he met them today?
Has that happened yet?
Has the baby woken up?
Have something to eat.
Have something to eat.
Have they arrived yet?
Have they arrived yet?
Have you read the FAQ?
Have you read the FAQ?
He accepted our offer.
He accepted our offer.
He accepted our offer.
He began to eat lunch.
He began to eat lunch.
He came several times.
He came several times.
He can read and write.
He can read and write.
He can read and write.
He can swim very fast.
He can swim very fast.
He can't come with us.
He can't come with us.
He can't come with us.
He can't come with us.
He cannot play guitar.
He caught the chicken.
He cleared his throat.
He cleared his throat.
He cleared his throat.
He could speak French.
He delivered a speech.
He delivered a speech.
He didn't like school.
He fell from the tree.
"He gave me 10,000 yen."
"He gave me 10,000 yen."
He gave me an example.
He gave me an example.
He got 90% in English.
He got what he wanted.
He has a Japanese car.
He has gone to London.
He has three children.
He has three children.
He has three children.
He hasn't arrived yet.
He hit me on the head.
He hit me on the head.
He ignored her advice.
He ignored her advice.
He ignored her advice.
He ignored her advice.
He interpreted for me.
He is always laughing.
He is always laughing.
He is always studying.
He is good at singing.
He is good at singing.
He is like his father.
He is like his father.
He is teaching Arabic.
He is the tallest boy.
He is washing his car.
He is washing his car.
He knows us very well.
He knows us very well.
He knows us very well.
He knows us very well.
He let go of the rope.
He let go of the rope.
He likes ham and eggs.
He likes ham and eggs.
He lives in a village.
He lives in a village.
He looked quite tired.
He looked quite tired.
He looks like a horse.
He looks like a horse.
He lost his new watch.
He made me a new suit.
He must be over fifty.
He often helps others.
He put the phone down.
He put the phone down.
He reads a great deal.
He reads a great deal.
He seems to be asleep.
He studied on his own.
He studied on his own.
He swims in the river.
He swims in the river.
He teaches us English.
He teaches us English.
He teaches us history.
He teaches us history.
He teaches us history.
He teaches us history.
He told me everything.
He told me everything.
He understands French.
He understands French.
He was a rugby player.
He was almost drowned.
He was almost drowned.
He was born in Africa.
He was born in Africa.
He was born in Mexico.
He was my only friend.
He will be here today.
He will get well soon.
He won the race again.
He works in a factory.
He works in a factory.
He works in a factory.
He works in a factory.
He writes beautifully.
He's completely crazy.
He's done this before.
He's done this before.
He's learning to swim.
He's my older brother.
He's my older brother.
He's not my boyfriend.
He's right behind you.
He's right behind you.
He's right behind you.
He's right behind you.
He's right behind you.
He's right behind you.
He's right behind you.
He's right behind you.
He's shorter than Tom.
He's stronger than me.
He's stronger than me.
He's stronger than me.
He's stronger than me.
He's the one I called.
He's the one I called.
"Hey, did you see that?"
"Hey, did you see that?"
His dad calls him Tom.
His son's name is Tom.
His son's name is Tom.
His story sounds true.
How big is your house?
How big is your house?
How can we prove that?
How can we prove that?
How did Tom know that?
How did you feel then?
How did you feel then?
How do you make a box?
How do you make a box?
How is Tom these days?
How is your new class?
How late are you open?
How long did you stay?
How long did you stay?
How long did you stay?
How long did you stay?
How long did you stay?
How long did you stay?
How long does it take?
How long will it take?
How much do I owe you?
How much is this book?
How much is this sofa?
How was the math test?
How was your birthday?
How was your birthday?
How was your birthday?
How was your birthday?
How was your birthday?
How's everything else?
How's the party going?
How's your blog going?
How's your blog going?
I admire your courage.
I admire your courage.
I always keep my word.
I always keep my word.
I am 30 years old now.
I am 30 years old now.
I am as strong as you.
I am as strong as you.
I am as strong as you.
I am as strong as you.
I am here on business.
I am in the classroom.
I am near the station.
I am near the station.
I am not coming today.
I am shorter than you.
I am shorter than you.
I am studying Persian.
I am studying Persian.
I am talking with Tom.
I am talking with Tom.
I am tired of my work.
I am tired of my work.
I ate chicken nuggets.
I ate chicken nuggets.
I ate steak yesterday.
I bought it last week.
I bought it yesterday.
I bought it yesterday.
I bought myself a dog.
I bought nine flowers.
I bought this for Tom.
I called the Jacksons.
I can feel Tom's pain.
I can feel the change.
I can hear everything.
I can hear your voice.
I can hear your voice.
I can play the guitar.
I can't come tomorrow.
I can't find my purse.
I can't find my watch.
I can't get this open.
I can't give you that.
I can't give you that.
I can't open the door.
I can't open the door.
I can't open the door.
I can't speak English.
I can't stay for long.
I can't steal for you.
I can't tell you that.
I can't tell you that.
I can't work with Tom.
I caught the last bus.
I come from Australia.
I come from Australia.
I come from Australia.
I decided to call Tom.
I decided to call Tom.
I did that last night.
I did that right away.
I did this for my son.
I didn't ask for help.
I didn't donate blood.
I didn't feed the dog.
I didn't get the joke.
I didn't get the joke.
I didn't help anybody.
I didn't kill anybody.
I didn't order dinner.
I didn't shout at Tom.
I didn't shout at Tom.
I didn't study at all.
I didn't want the job.
I didn't want to stop.
I do not like science.
I don't do it anymore.
I don't even know him.
I don't even know him.
I don't have a guitar.
I don't know anything.
I don't know anything.
I don't know anything.
I don't know his name.
I don't like anything.
I don't like anything.
I don't like bad boys.
I don't like big dogs.
I don't like gambling.
I don't like her face.
I don't like her face.
I don't like homework.
I don't like hot food.
I don't like roosters.
I don't like shopping.
I don't like shopping.
I don't like studying.
I don't like this hat.
I don't live with Tom.
I don't make mistakes.
I don't need your job.
I don't need your job.
I don't sleep anymore.
I don't usually snore.
I don't want a banana.
I don't want any help.
I don't want any more.
I don't want the ring.
I don't want to argue.
I don't want to leave.
I don't want you here.
I don't want you here.
I drank tea yesterday.
I drank tea yesterday.
I even made Tom laugh.
I explained it to Tom.
I fell off my bicycle.
I fell off my bicycle.
I finally found a job.
I forgot to buy sugar.
I forgot to buy sugar.
I found the book easy.
I found the book easy.
I found the game easy.
I found the game easy.
I gave him my address.
I gave him my address.
I go to bed at eleven.
I go to bed at eleven.
I go to church by car.
I go to church by car.
I go to school by bus.
I go to school by bus.
I got out of the taxi.
I got out of the taxi.
I got soap in my eyes.
I got up at about six.
I got up at about six.
I got what I came for.
I had my ears checked.
I had my eyes checked.
I had no other choice.
I had no other choice.
I had to go to Boston.
I have a Japanese car.
I have a little money.
I have a student visa.
I have another sister.
I have errands to run.
I have errands to run.
I have life insurance.
I have lost my camera.
I have my own bedroom.
I have news about Tom.
I have to go upstairs.
I haven't met Tom yet.
I haven't met Tom yet.
I haven't said no yet.
I heard it might snow.
I immediately said no.
I immediately said no.
I immediately said no.
I just read your post.
I just read your post.
I just spoke with Tom.
I just want the truth.
I killed the mosquito.
I knew Tom was guilty.
I know Tom helped you.
I know Tom helped you.
I know Tom is a thief.
I know many Canadians.
I know many Canadians.
I know what Tom likes.
I know you'll be back.
I know you'll be back.
I learned it from him.
I learned it from him.
I like dark chocolate.
I like talking to you.
I like talking to you.
I like this book best.
I like to buy clothes.
I like to dye my hair.
"I live in Boston, too."
"I live in Boston, too."
I lost my credit card.
I made him my servant.
I made tea last night.
I made you a sandwich.
I made you a sandwich.
I married Tom in 2013.
I met her an hour ago.
I met her an hour ago.
I met your girlfriend.
I met your girlfriend.
I named my dog Cookie.
I need to talk to him.
I need your signature.
I need your signature.
I need your signature.
I need your signature.
I play computer games.
I play computer games.
I play computer games.
I play computer games.
I prefer cats to dogs.
I ran away in a hurry.
I ran away in a hurry.
I remember that place.
I remember this story.
I saw Tom play tennis.
I saw him in the park.
I saw him in the park.
I saw my sister there.
I saw my sister there.
I see no other choice.
I sent Tom some money.
I shave every morning.
I should study French.
I signed the contract.
I sold my bike to Tom.
I sold my bike to Tom.
I stayed home all day.
I stayed home all day.
I stayed up all night.
I stayed up all night.
I still want to fight.
I talked on the phone.
I talked on the phone.
I tell you everything.
I tell you everything.
I tell you everything.
I tell you everything.
I think I have a cold.
I think Tom likes you.
I think Tom likes you.
I think they know you.
I think you look sexy.
I think you look sexy.
I think you look sexy.
I thought he was sick.
I thought he was sick.
I told Tom to do that.
I told Tom to go home.
I told him everything.
I told him everything.
I urgently need a job.
I urgently need a job.
I used to be like Tom.
I used to be like Tom.
I waited half an hour.
I waited half an hour.
I waited half an hour.
I want a new computer.
I want to be an actor.
I want to be like you.
I want to be like you.
I want to buy a house.
I want to buy a house.
I want to eat a mango.
I want to eat a steak.
I want to go home now.
I want to sing a song.
I want to sing a song.
I want to talk to Tom.
I want to talk to her.
I wanted to eat steak.
I wanted your opinion.
I wanted your opinion.
I was Tom's secretary.
I was Tom's secretary.
"I was alone, studying."
"I was alone, studying."
I was angry at myself.
I was angry at myself.
I was born in America.
I was born in America.
I was born in October.
I was happy yesterday.
I was happy yesterday.
I was happy yesterday.
I was happy yesterday.
I was home last night.
I was home last night.
I was in my apartment.
I was in my apartment.
I was in the bathroom.
I was in the bathroom.
I was on the mountain.
I was on the mountain.
I was speaking to you.
I was speaking to you.
I was speaking to you.
I was speaking to you.
I was there yesterday.
I was there yesterday.
I was told to go home.
I was watching videos.
I was watching videos.
I washed my own shirt.
I wasn't always happy.
I wasn't always happy.
I wasn't always happy.
I wasn't always happy.
I wasn't at home then.
I wasn't at home then.
I wasn't in any hurry.
I wasn't in any hurry.
I went home and cried.
I went home and cried.
I went there recently.
I went there recently.
I went to the library.
I will do it tomorrow.
I will go if you come.
I will go if you come.
I will go if you come.
I won't do that again.
I wonder what Tom saw.
I'll apologize to Tom.
I'll be here tomorrow.
I'll be there all day.
I'll bring sandwiches.
I'll buy this for Tom.
I'll buy this for Tom.
I'll explain it again.
I'll explain it again.
I'll explain it again.
I'll explain it again.
I'll meet you outside.
I'll meet you outside.
I'll never forget Tom.
I'll never forget Tom.
I'll never lie to you.
I'll never lie to you.
I'll order that later.
I'll sleep in my room.
I'll stay if it rains.
I'll take this to Tom.
I'll take this to Tom.
I'll take this to Tom.
I'll take this to Tom.
I'll take this to Tom.
I'll take this to Tom.
I'll tell you a story.
I'll tell you a story.
I'll tell you a story.
I'll tell you a story.
I'm Tom's grandfather.
I'm at home right now.
I'm bored with Boston.
I'm bored with Boston.
I'm brushing my teeth.
I'm brushing my teeth.
I'm calling my lawyer.
I'm calling my lawyer.
I'm calling my lawyer.
I'm calling my lawyer.
I'm going to find Tom.
I'm going to help you.
I'm going to help you.
I'm going to stop Tom.
I'm leaving on Sunday.
I'm leaving on Sunday.
I'm not dating anyone.
I'm not going to tell.
I'm not going to wait.
I'm not going to wait.
I'm not scared at all.
I'm not scared at all.
I'm not the crazy one.
I'm not the crazy one.
I'm reading this book.
I'm reading this book.
I'm reading your book.
I'm reading your book.
I'm reading your book.
I'm reading your book.
I'm studying with Tom.
I'm surprised Tom won.
I'm talking to myself.
I'm talking to myself.
I'm talking to myself.
I'm talking to myself.
I'm telling the truth.
I'm telling the truth.
I'm telling the truth.
I'm telling the truth.
I'm telling the truth.
I'm telling the truth.
I'm thinking of going.
I'm thinking of going.
I'm watching the news.
I'm watching the news.
I'm worried about you.
I'm worried about you.
I've bought a new car.
I've bought a new car.
I've found the answer.
I've got half an hour.
I've lost my notebook.
I've seen this before.
"In a sense, it's true."
Is Germany near Italy?
Is Tom afraid of dogs?
Is Tom in a good mood?
Is Tom ready to leave?
Is Tom still sleeping?
Is Tom your boyfriend?
Is Tom your boyfriend?
Is anyone else hungry?
Is it an action movie?
Is it an action movie?
Is it an action movie?
Is it near your house?
Is it near your house?
Is it the last lesson?
Is it your helicopter?
Is it your helicopter?
Is that clock working?
Is that something new?
Is that what you want?
Is that what you want?
Is that your new book?
Is that your new book?
Is there a difference?
Is there a difference?
Is there anybody here?
Is there enough gravy?
Is there life on Mars?
Is there someone here?
Is thirty days enough?
Is what Tom said true?
Is your baby sleeping?
Is your baby sleeping?
Is your watch correct?
Is your watch correct?
It could rain tonight.
It feels cold in here.
It is Sunday tomorrow.
It is under the chair.
It is under the chair.
It is very cold today.
It is very cold today.
It isn't at all clear.
It isn't so hot today.
It smells like bleach.
It was Saturday night.
It was a wrong number.
It was a wrong number.
It was a wrong number.
It was extremely hard.
It was extremely hard.
It was extremely hard.
It was hot last night.
It was not my mistake.
It was very difficult.
It won't happen to me.
It's all in this file.
It's easy to remember.
It's not an emergency.
It's not hard to find.
It's not your problem.
It's not your problem.
It's really hot there.
It's really hot there.
Just give me a minute.
Just give me a minute.
Just hold on a second.
Just hold on a second.
Keep Tom away from me.
Keep Tom away from me.
Keep Tom away from us.
Keep Tom away from us.
Keep the windows open.
Keep the windows open.
Keep the windows open.
Keep the windows open.
Keep your hands clean.
Keep your hands clean.
Leave my camera alone.
Leave my camera alone.
Let me ask a question.
Let me ask a question.
Let me go talk to Tom.
Let me go talk to Tom.
Let me think a minute.
Let me think a minute.
Let the kids have fun.
Let the kids have fun.
Let them do their job.
Let them do their job.
Let's all go together.
Let's build something.
Let's compare the two.
Let's compare the two.
Let's give Tom a hand.
Let's meet for a chat.
Let's play some cards.
Let's start with beer.
Let's start with that.
Let's talk about work.
"Like father, like son."
Listen very carefully.
Listen very carefully.
Listen very carefully.
Look at that building.
Look at that building.
Look at that mountain.
Look at that mountain.
Look at the next page.
Look at the next page.
Mary is my girlfriend.
May I do it right now?
May I sit next to you?
May I sit next to you?
May I sit next to you?
May I sit next to you?
May comes after April.
Mike Tyson is a boxer.
Mike Tyson is a boxer.
Mike Tyson is a boxer.
Mike Tyson is a boxer.
Mom is older than Dad.
Money rules the world.
My book is very heavy.
My car is being fixed.
My cat died yesterday.
My cat died yesterday.
My cat died yesterday.
My cell phone was off.
My children are twins.
My dog died last week.
My eye has swollen up.
My father is a doctor.
My father is a doctor.
My father loves pizza.
My father loves pizza.
My house is on a hill.
My house is too small.
My husband is in jail.
My mom is proud of me.
My mother is a lawyer.
My parents don't know.
My phone is vibrating.
My room is very small.
My salary is very low.
My uncle plays guitar.
My uncle plays guitar.
My uncle plays guitar.
My uncle plays guitar.
My uncle runs a hotel.
My uncle runs a hotel.
My uncle runs a hotel.
My uncle runs a hotel.
My wisdom tooth hurts.
No one is saying that.
No one knows her name.
No one was in the car.
Nobody can replace me.
Nobody here does that.
Nobody's sitting here.
"Now I'm a doctor, too."
Obviously he is wrong.
One of my teeth hurts.
Playing tennis is fun.
Please close the door.
Please close the door.
Please close the door.
Please go to the bank.
Please go to the bank.
Please wake me at six.
Please wake me at six.
Please watch the kids.
Please watch the kids.
Put the baby to sleep.
Put the baby to sleep.
Raise your right hand.
Raise your right hand.
Roll down your window.
Roll down your window.
School starts at 8:40.
She accepted his gift.
She accepted his gift.
She acted in the play.
She acted in the play.
She asked for my help.
She asked for my help.
She became an actress.
She became an actress.
She can't drive a car.
She felt like dancing.
She felt like dancing.
She followed him home.
She handed him a book.
She handed him a book.
She helped cook lunch.
She is about to leave.
She is about to leave.
She is five years old.
She is gaining weight.
She is gaining weight.
She is gaining weight.
She is related to him.
She is sewing a dress.
She left her children.
She left her children.
She lives in Yokohama.
She lives in Yokohama.
"She loves Tom, not me."
She picked up a stone.
She picked up a stone.
She poured tea for me.
She reads after lunch.
She reads after lunch.
She returned to Japan.
She returned to Japan.
She taught us singing.
She teaches us French.
She teaches us French.
She teaches us French.
She teaches us French.
She told him to study.
She took her own life.
She took off her coat.
She understands music.
She uses cheap makeup.
She uses cheap makeup.
She wants to kiss him.
She was kissed by him.
She was looking at me.
She was looking at me.
She was looking at me.
She was looking at me.
She was looking at me.
She watched him dance.
She weighs 120 pounds.
She works at the bank.
She works at the bank.
She works at the bank.
She's my older sister.
She's my older sister.
She's taller than him.
Show me another watch.
Show me another watch.
Shut the door quietly.
Sit wherever you like.
Sit wherever you like.
Soccer is an old game.
Some people were late.
Someone will save you.
Someone will save you.
Someone will save you.
Someone will save you.
Something is going on.
Something is going on.
"Stop right there, Tom."
"Stop right there, Tom."
Tadpoles become frogs.
Take off your clothes.
Take off your clothes.
Take off your clothes.
Take off your clothes.
"Take us with you, Tom."
Tell me what happened.
Tell me what happened.
Tell me what you want.
Tell me what you want.
Tell the truth to Tom.
Tell the truth to Tom.
Tell the truth to Tom.
Tell the truth to Tom.
Tests start next week.
That banana is rotten.
That book is very old.
That car is very fast.
That dog doesn't bite.
That is an old camera.
That is an old castle.
That man is a soldier.
That man is dangerous.
That noise woke me up.
That serves you right.
That serves you right.
That wasn't our fault.
That wasn't our fault.
That wasn't the truth.
That wasn't the truth.
That's Tom's daughter.
That's a big sandwich.
That's a nice sweater.
That's all you can do.
That's all you can do.
That's all you can do.
That's all you can do.
That's all you can do.
That's all you can do.
"That's good, isn't it?"
That's not the reason.
That's the difference.
That's very important.
That's what you think.
That's what you think.
That's where we'll go.
That's where we'll go.
The Amazon is a river.
The airplane is ready.
The attacker ran away.
The audience is young.
The baby is screaming.
The back door is open.
The bed is still warm.
The birds are singing.
The boy bought a book.
The boy threw a stone.
The cake is delicious.
The clock has stopped.
The clock has stopped.
The coffee was bitter.
The decision is Tom's.
The dog is biting Tom.
The end came suddenly.
The evidence is clear.
The files are missing.
The game got canceled.
The game got canceled.
The game got canceled.
The game got canceled.
The girls were crying.
The house caught fire.
The house is too cold.
The house was on fire.
The kettle is boiling.
The last card is mine.
The last card is mine.
The moon has come out.
The moon is beautiful.
The moon is beautiful.
The mountain is green.
The news made her sad.
The news made her sad.
The party has started.
The party was my idea.
The party's on Monday.
The price has gone up.
The soap hurt my eyes.
The soap hurt my eyes.
The soup is too salty.
The square of 5 is 25.
The streets are clean.
The sun has gone down.
The sun is in the sky.
The toilet overflowed.
The train has arrived.
The train has arrived.
The train was crowded.
The war ended in 1945.
The war ended in 1954.
The water is lukewarm.
The world has changed.
There are differences.
There is a difference.
There isn't much time.
There was no bathroom.
There was no bathroom.
There was no bathroom.
There's only one door.
There's somebody here.
There's someone there.
These are Tom's books.
These are my children.
These books are heavy.
They are almost human.
They are almost human.
They are almost human.
They are almost human.
They ate marshmallows.
They burned the paper.
They burned the paper.
They did not go there.
They don't have a car.
They don't respect me.
They don't respect me.
They fight constantly.
They fight constantly.
They have information.
They know who you are.
They know who you are.
They liked large cars.
They made fun of Mary.
They made me go there.
They meet once a week.
They meet once a week.
They must be punished.
They needed more time.
They saw us yesterday.
They saw us yesterday.
They settled in Japan.
They want to meet you.
They want to meet you.
They worked all night.
They'll build a house.
They're afraid of him.
They're both laughing.
They're eating apples.
They're eating apples.
They're not important.
They're not important.
They're playing cards.
They're playing cards.
They're playing chess.
They're playing chess.
They're still outside.
They're still outside.
They're too dangerous.
They're too dangerous.
They've been arrested.
This bag is too heavy.
This bag is too heavy.
This banana is rotten.
This blouse is cotton.
This book is very new.
This book is very new.
This chair is plastic.
This is a Chinese fan.
This is a good camera.
This is a good camera.
This is a large house.
This is an apple tree.
"This is an apple, too."
This is going too far.
This is how I made it.
This is how I made it.
This is my girlfriend.
This is my new guitar.
This is my red pencil.
This is not happening.
This is not important.
This is something new.
This is the last game.
This is the last game.
This is too expensive.
This is what I wanted.
This isn't fun at all.
This newspaper is old.
This room is for rent.
